Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:050201:869,1500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,838436.85,558.96,,,,,нет,нет,нет,нет,да,да,нет,да,55.564886574975034,49.180266398014524
16:24:050201:531,706.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 20.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,400952.79,567.9218,,,,,нет,нет,нет,нет,да,да,нет,да,55.56540188377904,49.18100176613718
16:24:050201:508,1968.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 9.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1210773.62,615.2305,,,,,нет,нет,нет,нет,да,да,нет,да,55.56592243590835,49.171854914884605
16:24:050201:841,897.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 24",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,540858.8,602.9641,,,,,нет,нет,нет,нет,да,да,нет,да,55.56627655226639,49.176765581945155
16:24:050201:362,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 13.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,622867.0,622.867,,,,,нет,да,нет,нет,нет,да,нет,да,55.56247710211824,49.17390699965279
16:24:050201:466,999.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 11б.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,610649.54,611.2608,,,,,нет,нет,нет,нет,да,да,нет,да,55.56627330988735,49.17084774874794
16:24:050201:364,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 9.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,624812.8,624.8128,,,,,нет,да,нет,нет,нет,да,нет,да,55.56290492169647,49.17366593744588
16:24:050201:385,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 9.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,637396.0,637.396,,,,,да,да,нет,нет,нет,да,нет,да,55.56263707086771,49.17218639801355
16:24:050201:368,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 3.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,629438.3,629.4383,,,,,да,да,нет,нет,нет,да,нет,да,55.563546650214334,49.173304255079216
16:24:050201:365,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 7.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,624812.8,624.8128,,,,,да,да,нет,нет,нет,да,нет,да,55.56311883131578,49.17354538853156
16:24:050201:366,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 5.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,624820.8,624.8208,,,,,нет,да,нет,нет,нет,да,нет,да,55.56333274084577,49.17342480661017
16:24:050201:507,1164.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 9а.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,710679.15,610.5491,,,,,нет,нет,нет,нет,да,да,нет,да,55.565746137215925,49.17070345439085
16:24:050201:378,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,630522.5,630.5225,,,,,да,да,нет,нет,нет,да,нет,да,55.563869900046015,49.173787607693406
16:24:050201:352,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 16.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,589800.3,589.8003,,,,,нет,да,нет,нет,нет,да,нет,да,55.5621046714223,49.173151903426216
16:24:050201:363,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 11.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,623474.5,623.4745,,,,,да,да,нет,нет,нет,да,нет,да,55.56269101191568,49.173786516750354
16:24:050201:361,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 15.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,622867.0,622.867,,,,,да,да,нет,нет,нет,да,нет,да,55.562263192122884,49.174027544642804
16:24:050201:349,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 1.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,617673.5,617.6735,,,,,нет,да,нет,нет,нет,да,нет,да,55.563492684897085,49.17170413385054
16:24:050201:369,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 1.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,633164.9,633.1649,,,,,нет,да,нет,нет,нет,да,нет,да,55.56376055942146,49.17318373393851
16:24:050201:360,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 17.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,622648.7,622.6487,,,,,да,да,нет,нет,нет,да,нет,да,55.562049281966,49.174148120022515
16:24:050201:367,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 3.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,617903.9,617.9039,,,,,нет,да,нет,нет,нет,да,нет,да,55.563278812987996,49.17182472573836
16:24:050201:351,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 18.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,590597.5,590.5975,,,,,да,да,нет,нет,нет,да,нет,да,55.561890762191034,49.17327241968582
16:24:050201:379,12252.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 19.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,7263168.15,592.8149,,,,,да,да,нет,нет,нет,да,нет,да,55.56248477746219,49.17297487424507
16:24:050201:350,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 5.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,618428.2,618.4282,,,,,да,да,нет,нет,нет,да,нет,да,55.56306492306104,49.1719452528574
16:24:050201:595,1200.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 32б.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,693129.72,577.6081,,,,,нет,да,нет,нет,нет,да,нет,да,55.56211397221582,49.176813930451594
16:24:050201:473,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,550826.8,550.8268,,,,,нет,нет,нет,нет,да,да,нет,да,55.56311762571632,49.179056567201236
16:24:050201:472,374.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,208867.33,558.4688,,,,,нет,нет,нет,нет,да,да,нет,да,55.56318149366381,49.17785632309266
16:24:050201:139,2228.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Полевая, з/у 16.",Частная,Ведение  личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1332784.7,598.1978,,,,,нет,нет,нет,нет,да,да,нет,да,55.56800334931781,49.17446601019595
16:24:050201:592,3228.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 16",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1889596.63,585.3769,,,,,нет,нет,нет,нет,да,да,нет,да,55.567523062742524,49.17893340146403
16:24:050201:532,906.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 20а.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,514545.3,567.9308,,,,,нет,нет,нет,нет,да,да,нет,да,55.565338852223064,49.18029362491454
16:24:050201:878,2873.0,"Земли промышленности, энергетики, транспорта, связи, радиовещания, телевидения, информатики, земли для обеспечения космической деятельности, земли обороны, безопасности и земли иного специального назначения",Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский район, Никольское сельское поселение, д Пиголи.",Частная,"Размещение подстанции, распределительного пункта",ДРУГОЕ,0,нет,16:24:050201,1697345.7,590.79,,,,,нет,нет,нет,нет,нет,нет,нет,нет,55.5680130177839,49.17211402709222
16:24:050201:591,2213.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Воскресенская, з/у 16А",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1297750.12,586.42,,,,,нет,нет,нет,нет,да,да,нет,да,55.567423500118956,49.178716651854
16:24:050201:135,1255.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Полевая, з/у 1.",, Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,736802.09,587.09,,,,,да,нет,нет,нет,да,да,нет,да,55.568021348413474,49.17652007246123
16:24:050201:857,24.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",Муниципальная,коммунальное обслуживание,ДРУГОЕ,0,нет,16:24:050201,14369.27,598.72,,,,,да,нет,нет,нет,нет,нет,нет,да,55.56414583600954,49.17348167791191
16:24:050201:858,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка..",Частная,Для ведения подсобного хозяйства,ДРУГОЕ,0,нет,16:24:050201,608052.1,608.05,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.56333284204214,49.17512134745925
16:24:050201:165,1650.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,941708.3,570.7323,,,,,нет,да,нет,нет,нет,да,нет,да,55.56889902712011,49.17959373517195
16:24:050201:8,2798.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 15",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1558440.95,556.9839,,,,,нет,нет,нет,нет,да,да,нет,да,55.56745323014411,49.18208085523211
16:24:050201:27,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 53.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1607386.4,519.8533,,,,,да,нет,нет,нет,да,да,нет,да,55.56385361270852,49.182959272428945
16:24:050201:359,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Солнечная, з/у 2.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,636147.0,636.147,,,,,да,да,нет,нет,нет,да,нет,да,55.563602032783955,49.17230803109695
16:24:050201:386,1000.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Юности, з/у 7.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,628671.1,628.6711,,,,,нет,да,нет,нет,нет,да,нет,да,55.5628509610813,49.17206584181257
16:24:050201:53,995.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 18.",Частная,для ведения личного подсобного хозяйства с правом строительства жилого дома,ЛПХ,0,нет,16:24:050201,562081.37,564.9059,,,,,нет,нет,нет,нет,да,да,нет,да,55.56578327217139,49.181115863575705
16:24:050201:485,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Закрьевская, з/у 2Б",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,632568.1,632.5681,,,,,нет,да,нет,нет,нет,да,нет,да,55.564202381398616,49.172093798111526
16:24:050201:588,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская, 13.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,322605.84,537.6764,,,,,нет,нет,нет,нет,да,да,нет,да,55.56775397325011,49.18298051886074
16:24:050201:59,2382.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 10.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1391500.32,584.17,,,,,нет,нет,нет,нет,да,да,нет,да,55.56647643361617,49.18016451662262
16:24:050201:22,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 43.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,2615597.17,530.44,,,,,нет,нет,нет,нет,да,да,нет,да,55.56479578701342,49.18265552287499
16:24:050201:19,2926.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 37.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1565134.37,534.91,,,,,да,нет,нет,нет,да,да,нет,да,55.565348092526165,49.182483209066625
16:24:050201:10,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 19.",Муниципальная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1542607.64,553.7,,,,,да,нет,нет,нет,да,да,нет,да,55.5670593158884,49.18200987104803
16:24:050201:28,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 55.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1500724.69,519.2819,,,,,да,нет,нет,нет,да,да,нет,да,55.56364813417614,49.18331288599175
16:24:050201:25,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 49.",, Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,1563539.87,526.44,,,,,да,нет,нет,нет,да,да,нет,да,55.56427104867844,49.182819658207585
16:24:050201:55,991.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 16.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,559541.49,564.6231,,,,,да,нет,нет,нет,да,да,нет,да,55.565972830615294,49.18112586413833
16:24:050201:885,6058.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",,Земельные участки (территории) общего пользования (12.0),ОГП,0,нет,16:24:050201,3534716.39,583.48,,,,,да,нет,нет,нет,нет,нет,да,да,55.564075888170045,49.18024229909571
16:24:050201:887,1550.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Кавказская, з/у 17А",Частная,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,836116.19,539.43,,,,,нет,нет,нет,нет,да,да,нет,да,55.56720844671028,49.1823393340184
16:24:050201:891,1649.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение,  д Пиголи",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,939711.34,569.87,,,,,нет,нет,нет,нет,да,да,нет,да,55.568493923991504,49.178930131622174
16:24:050201:900,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,587196.2,587.2,,,,,нет,да,нет,нет,нет,да,нет,да,55.56168648569359,49.176052644457116
16:24:050201:917,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,577849.6,577.85,,,,,нет,нет,нет,нет,да,да,нет,да,55.56222926675037,49.176189838510425
16:24:050201:916,1411.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Чехловка",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,815296.12,577.81,,,,,нет,нет,нет,нет,да,да,нет,да,55.5623462034098,49.17697894511951
16:24:050201:919,1076.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская, д. 12",Частная,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,627577.97,583.25,,,,,нет,нет,нет,нет,да,да,нет,да,55.56634835053837,49.1808749397469
16:24:050201:921,1578.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Никольское, д Пиголи, ул Чехловка, з/у 4",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,969993.76,614.7,,,,,нет,нет,нет,нет,да,да,нет,да,55.56583157571888,49.175050586717376
16:24:050201:920,1429.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, деревня Пиголи, улица Чехловка",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,890394.04,623.09,,,,,нет,нет,нет,нет,да,да,нет,да,55.56575104689159,49.17403082473351
16:24:050201:927,1299.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская",Частная,Ведение подсобного хозяйства,ДРУГОЕ,0,нет,16:24:050201,679601.86,523.17,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.56184307586328,49.1822578925319
16:24:050201:930,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,551456.2,551.46,,,,,нет,нет,нет,нет,да,да,нет,да,55.562920157647696,49.179100611680205
16:24:050201:932,645.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район муниципальный район, д Пиголи, с/с Никольское сельское поселение, ул. Чехловка, д. 19а",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,355602.69,551.32,,,,,нет,нет,нет,нет,да,да,нет,да,55.56178688495595,49.17824289869225
16:24:050201:934,1214.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи, ул. Кавказская, з/у. 38Б",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:050201,651606.97,536.74,,,,,нет,нет,нет,нет,да,да,нет,да,55.56301490871527,49.18042277867173
16:24:050201:939,1642.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д Пиголи",,Земельные участки (территории) общего пользования (12.0),ОГП,0,нет,16:24:050201,960060.65,584.69,,,,,да,нет,нет,нет,нет,нет,да,да,55.56433063524649,49.17930843066104
16:24:050201:940,47034.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение,  д Пиголи",,водные объекты,ВОДНЫЙ,0,нет,16:24:050201,397672.47,8.46,,,,,да,нет,нет,нет,нет,нет,нет,да,55.565595779675895,49.17861490184232
16:24:050201:941,25002.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д. Пиголи",,Земельные участки (территории) общего пользования,ОГП,0,нет,16:24:050201,14596907.66,583.83,,,,,да,нет,нет,нет,нет,нет,да,да,55.567941743213524,49.17332343365824
16:24:050201:945,865.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Никольское сельское поселение, д. Пиголи, ул. Чехловка, з/у 34А",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:24:050201,485076.78,560.78,,,,,нет,да,нет,нет,нет,да,нет,да,55.5618445047649,49.17735176631012
