Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:33:080301:246,685.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 42.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1121115.52,1636.66,,,,,да,нет,нет,нет,да,да,нет,да,55.811747017950886,49.37505309507452
16:33:080301:528,580.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 18/1.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,960568.04,1656.15,,,,,да,нет,нет,нет,да,да,нет,да,55.81082610380349,49.378821321403024
16:33:080301:694,559.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 52.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,892196.93,1596.06,,,,,нет,нет,нет,нет,да,да,нет,да,55.81246088645092,49.37210052994292
16:33:080301:70,,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, р-н Пестречинский муниципальный, с/п Званковское, д Званка.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,146662.05,1647.8882,,,,,да,нет,нет,нет,да,да,нет,да,55.81141047012641,49.378989502824176
16:33:080301:730,1567.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 31А.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,2489250.17,1588.55,,,,,нет,нет,нет,нет,да,да,нет,да,55.812936173140564,49.37730723457019
16:33:080702:290,823.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сосновая, з/у 12.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,1341296.27,1629.7646,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.808132471525504,49.389534818049825
16:33:080301:133,2099.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка, ул. Каменная, д. 12.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,3465238.47,1650.9,,,,,да,нет,нет,нет,да,да,нет,да,55.81042293293222,49.380636082676396
16:33:080301:15,1933.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 21.",Частная,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:33:080301,3110454.86,1609.13,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.812842756679274,49.37944936151029
16:33:080702:434,663.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Яшьлек, з/у 5А.",Частная,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,1088917.83,1642.41,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.807456502453,49.391344826126286
16:33:080301:151,1700.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Приозерная, з/у 17.",,Индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:33:080301,2795254.75,1644.27,,,,,да,нет,нет,нет,нет,да,нет,да,55.8097362300808,49.37610964884757
16:33:080301:210,2008.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 1.",,Индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:33:080301,3114553.78,1551.07,,,,,да,нет,нет,нет,нет,да,нет,да,55.811904660381956,49.38409026603291
16:33:080301:590,994.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 38А.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1629544.22,1639.38,,,,,нет,нет,нет,нет,да,да,нет,да,55.81199490467621,49.37694133094838
16:33:080301:193,1207.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 9/2.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1987987.9,1647.05,,,,,да,нет,нет,нет,да,да,нет,да,55.81083173232498,49.38089169312005
16:33:080303:588,933.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080303,1664539.55,1784.0724,,,,,нет,да,нет,нет,нет,да,нет,да,55.80626344172909,49.3767920586215
16:33:080301:498,803.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Овражная, з/у 22.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1303285.38,1623.02,,,,,нет,нет,нет,нет,да,да,нет,да,55.80835957045567,49.38551347513104
16:33:080301:682,574.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 16А.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,925974.39,1613.2,,,,,нет,нет,нет,нет,да,да,нет,да,55.81152861327616,49.38191674400637
16:33:080301:72,119.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка, ул. Каменная.",,Для личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,196797.9,1653.76,,,,,да,нет,нет,нет,да,да,нет,да,55.811381526814856,49.379172855766186
16:33:080702:306,825.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Яшьлек, з/у 12.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,1355812.51,1643.4091,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80753196894678,49.39014386526411
16:33:080301:139,1749.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Приозерная, з/у 3.",Частная,Индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:33:080301,2919042.35,1668.98,,,,,нет,нет,нет,нет,нет,да,нет,да,55.80992080500429,49.38036754655994
16:33:080301:198,1500.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 6Б.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,2427915.6,1618.6104,,,,,да,нет,нет,нет,да,да,нет,да,55.81001103744309,49.38351572117531
16:33:080303:594,500.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Придорожная, з/у 13Б",Частная,Благоустройство территории,ДРУГОЕ,0,нет,16:33:080303,160655.55,321.31,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80230138400723,49.37771196318313
16:33:080301:83,381.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципльный район, Званковское сельское поселение, д Званка.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,620126.73,1627.63,,,,,да,нет,нет,нет,да,да,нет,да,55.81113027108179,49.380748800861944
16:33:080702:779,550.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сосновая, з/у 9.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,896192.82,1629.4415,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.807919345511394,49.39028175687533
16:33:080301:109,790.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 9/1.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1310265.72,1658.56,,,,,да,нет,нет,нет,да,да,нет,да,55.811159453804116,49.37653163780466
16:33:080301:668,475.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка.",Частная,для ведения личного подсобного хозяйства (приусадебные участки),ЛПХ,0,нет,16:33:080301,797231.21,1678.38,,,,,нет,нет,нет,нет,да,да,нет,да,55.80962647292503,49.37739783918689
16:33:080301:996,535.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Овражная, з/у 31Б.",Частная,для индивидульного жилищного строительства,ДРУГОЕ,0,нет,16:33:080301,809278.66,1512.67,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.8094512158059,49.387121617727956
16:33:080301:1000,500.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 34",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,811166.8,1622.3336,,,,,нет,нет,нет,нет,да,да,нет,да,55.811679215609765,49.37301909407166
16:33:080301:145,1369.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Приозерная, з/у 11/1.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080301,2273678.05,1660.83,,,,,нет,да,нет,нет,нет,да,нет,да,55.809984245420075,49.37650962696592
16:33:080301:52,2059.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 6А.",,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080301,3228780.29,1568.13,,,,,да,да,нет,нет,нет,да,нет,да,55.811069530723955,49.385285650763926
16:33:080301:642,715.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 7/2.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1170797.2,1637.48,,,,,нет,нет,нет,нет,да,да,нет,да,55.810754175738836,49.38125405876067
16:33:080301:277,329.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 23/16.",,Для ведения личного садоводства,СНТ,0,нет,16:33:080301,260242.98,791.01,,,,,да,нет,да,нет,нет,да,нет,да,55.81204235363057,49.37521812744504
16:33:080301:981,1036.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 14В",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1650904.64,1593.54,,,,,нет,нет,нет,нет,да,да,нет,да,55.811558905598986,49.383061065849844
16:33:080702:411,827.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Яшьлек, з/у 4А.",Муниципальная,Культурное развитие,ДРУГОЕ,0,нет,16:33:080702,1044550.54,1263.0599,,,,,да,нет,нет,нет,нет,нет,нет,да,55.807931360125224,49.39150716797159
16:33:080702:427,826.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сосновая, з/у 3А.",Муниципальная,Спорт,ДРУГОЕ,0,нет,16:33:080702,790994.7,957.6207,,,,,да,нет,нет,нет,нет,нет,нет,да,55.80819906567857,49.39123654983054
16:33:080301:588,1126.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 15.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1803609.91,1601.78,,,,,нет,нет,нет,нет,да,да,нет,да,55.81257459043726,49.38044346936758
16:33:080301:708,855.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 46.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1364630.36,1596.0589,,,,,нет,нет,нет,нет,да,да,нет,да,55.812133511405854,49.372276187917784
16:33:080301:89,422.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Званковское сельское поселение, д Званка.",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,685252.76,1623.82,,,,,да,нет,нет,нет,да,да,нет,да,55.810990196525495,49.381705151197885
16:33:080301:681,574.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 16Б.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,932073.66,1623.82,,,,,нет,нет,нет,нет,да,да,нет,да,55.811263901657,49.381839548029994
16:33:080702:777,550.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сосновая, з/у 13.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,901212.29,1638.5678,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80778643780009,49.38982801701037
16:33:080301:108,838.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 24/2",Частная,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1389876.8,1658.56,,,,,нет,нет,нет,нет,да,да,нет,да,55.81120698035456,49.37614309689906
16:33:080301:289,1461.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 33А",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,2310821.77,1581.67,,,,,да,нет,нет,нет,да,да,нет,да,55.81293027516641,49.37664212194873
16:33:080301:533,692.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 48А.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1105021.93,1596.85,,,,,нет,нет,нет,нет,да,да,нет,да,55.81212051723423,49.37285320257948
16:33:080301:765,733.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Овражная, з/у 33А.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1067340.36,1456.13,,,,,нет,нет,нет,нет,да,да,нет,да,55.8103040547455,49.38780645376108
16:33:080702:553,539.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лазурная, з/у 11А.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,903634.31,1676.5015,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.8060538355104,49.3920130383835
16:33:080301:286,2556.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 50.",,для размещения водонапорной башни,ДРУГОЕ,0,нет,16:33:080301,1352383.69,529.1,,,,,да,нет,нет,нет,нет,нет,нет,да,55.81210253663883,49.374083706733295
16:33:080301:143,1300.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Приозерная, з/у 13/1.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,2154913.67,1657.63,,,,,нет,нет,нет,нет,да,да,нет,да,55.81013964771023,49.37590913584363
16:33:080301:257,396.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 1А",Частная,Индивидуальное жилищное строительство,ДРУГОЕ,0,нет,16:33:080301,636663.46,1607.74,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.81050761462903,49.383830493023545
16:33:080301:296,566.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 30А.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,931666.68,1646.05,,,,,нет,нет,нет,нет,да,да,нет,да,55.81177514731054,49.37893460583827
16:33:080303:589,758.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080303,1352354.93,1784.1094,,,,,нет,да,нет,нет,нет,да,нет,да,55.8061174849712,49.37685144060862
16:33:080702:333,846.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул 70 лет Победы, з/у 5.",Частная,для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080702,1392782.74,1646.3153,,,,,нет,да,нет,нет,нет,да,нет,да,55.80691676979573,49.39217891212647
16:33:080702:490,550.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,903875.0,1643.4091,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.807618451189285,49.390439032982194
16:33:080702:803,548.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Сосновая, з/у 2.",Частная,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,857705.05,1565.1552,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.808644516775004,49.391312658964075
16:33:080301:91,2191.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 5.",,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:33:080301,3545015.43,1617.99,,,,,да,нет,нет,нет,нет,нет,нет,да,55.810774836508855,49.38245517043789
16:33:080301:626,1358.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 10.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,2237111.35,1647.36,,,,,нет,нет,нет,нет,да,да,нет,да,55.81039382698292,49.381378468865854
16:33:080301:1028,1201.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 20.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:33:080301,1948193.62,1622.14,,,,,нет,нет,нет,нет,нет,да,нет,да,55.81179515583117,49.38112390767404
16:33:080301:1029,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лесная, з/у 20А",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:33:080301,1627629.2,1627.63,,,,,нет,нет,нет,нет,нет,да,нет,да,55.81144416663915,49.38091518812633
16:33:080301:649,1149.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Каменная, з/у 24.",Частная,для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:33:080301,1887070.26,1642.36,,,,,нет,нет,нет,нет,да,да,нет,да,55.81109974776179,49.37546274218369
16:33:080302:908,728.0,Земли населенных пунктов,Учтенный,Республика Татарстан,Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080302,1380429.45,1896.19,,,,,нет,да,нет,нет,нет,да,нет,да,55.80335188189504,49.37163513461174
16:33:080702:433,476.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Яшьлек, з/у 5.",Частная,для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,777825.51,1634.0872,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.807527952012585,49.391588695353875
16:33:080702:487,509.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лазурная, з/у 6А.",Частная,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,840084.39,1650.4605,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80662454382408,49.392448938472526
16:33:080702:488,518.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Пестречинский, с.п. Кощаковское, д Званка, ул Лазурная, з/у 4А.",Частная,Для жилищного строительства,ДРУГОЕ,0,нет,16:33:080702,855148.28,1650.8654,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.80666980896715,49.392660020268295
16:33:080302:211,742.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Пестречинский муниципальный район, Кощаковское сельское поселение, д Званка, ул. Просторная, д. 4.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:33:080302,1422185.24,1916.6917,,,,,нет,да,нет,нет,нет,да,нет,да,55.80219945759884,49.374325159486204
16:33:080302:154,990.0,Земли населенных пунктов,Ранее учтенный,"Российская Федерация, Республика Татарстан, муниципальный район Пестречинский, сельское поселение Кощаковское, деревня Званка, улица Просторная, земельный участок 31",,Под жилую застройку Индивидуальную,ДРУГОЕ,0,нет,16:33:080302,1812302.02,1830.6081,,,,,да,нет,нет,нет,нет,нет,нет,да,55.80496662056722,49.37451737937155
