Кадастровый номер,"Площадь, м²",Категория земли,Статус,Адрес,Собственность,ВРИ,Тип ВРИ,Записей о правах,Обременения,Кадастровый квартал,"Кадастровая стоимость, руб.","Удельный показатель, руб./м²","Рыночная стоимость, руб.","Медианная цена, руб./м²",Сделок в выборке,Период сделок,Свободен,ИЖС,СНТ,ДНП,ЛПХ,Под застройку,Общего пользования,Земли НП,Широта,Долгота
16:24:110201:49,972.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 15.",,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1036200.7,1066.0501,,,,,да,нет,нет,нет,да,да,нет,да,55.54744549163826,49.26165792172008
16:24:110302:511,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 22.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,733941.67,1048.4881,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54515874950007,49.26149441199501
16:24:110302:468,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Вишневая, з/у 11.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,649859.88,1083.0998,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54608054433809,49.26012684318263
16:24:110201:45,1128.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 9.",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1199113.52,1063.0439,,,,,нет,нет,нет,нет,да,да,нет,да,55.54806464509784,49.26151801954732
16:24:110302:835,600.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Победы, з/у 19",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,555818.46,926.3641,,,,,нет,да,нет,нет,нет,да,нет,да,55.55258350154713,49.27705526876544
16:24:110302:443,908.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Луговая, з/у 15.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,977778.53,1076.8486,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54701919165898,49.26118122703259
16:24:110302:583,1050.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 15.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,1110965.31,1058.0622,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54538664723281,49.26052630207668
16:24:110201:36,1532.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 5.",,ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1618138.39,1056.2261,,,,,да,нет,нет,нет,да,да,нет,да,55.5486497092792,49.26104929649734
16:24:110201:336,1795.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Дачная, з/у 13",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1918222.98,1068.6479,,,,,нет,нет,нет,нет,да,да,нет,да,55.5476921337599,49.26173573904356
16:24:110302:768,600.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Сююмбике, з/у 11.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,575018.52,958.3642,,,,,нет,да,нет,нет,нет,да,нет,да,55.55234463190669,49.27411825331054
16:24:110302:506,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 26.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,721636.58,1030.9094,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54536258564082,49.26212287516621
16:24:110302:609,2145.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, кв-л 302, з/у 609.",Муниципальная;Частная,улично-дорожная сеть,ДРУГОЕ,0,нет,16:24:110302,1447222.49,674.7,,,,,да,нет,нет,нет,нет,нет,нет,да,55.54695943823463,49.259902626473405
16:24:110201:41,1978.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Озерная, з/у 16.",,Личное подсобное хозяйство,ДРУГОЕ,0,нет,16:24:110201,2048417.59,1035.6004,,,,,да,нет,нет,нет,нет,нет,нет,да,55.548787223076616,49.26314176421403
16:24:110201:122,2581.0,Земли населенных пунктов,Ранее учтенный,"Республика Татарстан, р-н. Лаишевский, д. Травкино",,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,2525039.27,978.3182,,,,,да,нет,нет,нет,да,да,нет,да,55.54873334539405,49.26824083854251
16:24:110302:462,686.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Вишневая, з/у 19",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,726348.32,1058.8168,,,,,нет,нет,нет,нет,нет,да,нет,да,55.5463277799704,49.261418160192775
16:24:110302:427,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Светлая, з/у 12.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,797733.2,997.1665,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54302109157885,49.26234289340363
16:24:110302:448,493.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 2.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,509305.53,1033.0741,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544414983717175,49.25836076933522
16:24:110302:624,15995.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение.",Муниципальная;Частная,улично-дорожная сеть,ДРУГОЕ,0,нет,16:24:110302,10582963.79,661.64,,,,,да,нет,нет,нет,нет,нет,нет,да,55.543494190002306,49.26091738531293
16:24:110302:390,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Радужная, з/у 14.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,726140.1,1037.343,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544290183656265,49.26129676405074
16:24:110302:433,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Светлая, з/у 6.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,803490.72,1004.3634,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54258538897227,49.26044900908249
16:24:110302:398,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Радужная, з/у 8.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,721538.86,1030.7698,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54389349056952,49.2597121955022
16:24:110302:425,792.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Рябиновая, з/у 22.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,790750.94,998.4229,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54260824005233,49.262121379167276
16:24:110302:397,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Радужная, з/у 12.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,721821.8,1031.174,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544060088459446,49.26027047395846
16:24:110302:392,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Радужная, з/у 18.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,718851.63,1026.9309,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544417170914706,49.261918545887
16:24:110302:374,799.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Рябиновая, з/у 14.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,815910.04,1021.16,,,,,нет,нет,нет,нет,нет,да,нет,да,55.543433402159415,49.26157735302771
16:24:110302:1006,517.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Мира, з/у 53",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,422704.84,817.6109,,,,,нет,да,нет,нет,нет,да,нет,да,55.55073336272644,49.281497386930006
16:24:110302:717,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Сююмбике, з/у 8.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,782316.64,977.8958,,,,,нет,да,нет,нет,нет,да,нет,да,55.55260589286149,49.27287757299527
16:24:110201:52,997.0,Земли населенных пунктов,Ранее учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Тукая, з/у 1.",Частная,Ведение личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1038375.7,1041.5,,,,,нет,нет,нет,нет,да,да,нет,да,55.54808808798426,49.2631029777978
16:24:110302:984,837.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Мира, з/у 25",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,724663.97,865.7873,,,,,нет,да,нет,нет,нет,да,нет,да,55.55129857000309,49.27994957409756
16:24:110302:508,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Солнечная, з/у 16.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,733969.04,1048.5272,,,,,нет,нет,нет,нет,нет,да,нет,да,55.544950645794174,49.260617561406264
16:24:110302:993,500.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Мира, з/у 56.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,429073.8,858.1476,,,,,нет,да,нет,нет,нет,да,нет,да,55.55125703433187,49.280841473196624
16:24:110302:410,800.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Цветочная, з/у 10.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,816933.84,1021.1673,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54339679665486,49.260708567274676
16:24:110302:1430,626.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино.",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,608334.59,971.78,,,,,нет,да,нет,нет,нет,да,нет,да,55.551363351330544,49.27071023828715
16:24:110302:498,700.0,Земли населенных пунктов,Учтенный,"Местоположение установлено относительно ориентира, расположенного в границах участка. Почтовый адрес ориентира: Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Вишневая, з/у 22.",Частная,индивидуальные жилые дома с приусадебными земельными участками,ЖИЛОЙ,0,нет,16:24:110302,741980.68,1059.9724,,,,,нет,нет,нет,нет,нет,да,нет,да,55.54590989419384,49.26131761067054
16:24:110201:683,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул Пушкина, з/у 2",Частная,Для ведения личного подсобного хозяйства,ЛПХ,0,нет,16:24:110201,1003704.7,1003.7,,,,,нет,нет,нет,нет,да,да,нет,да,55.55024624227924,49.26609192902203
16:24:110302:1946,1356.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,"""Бытовое обслуживание 3.3"",""Магазин 4.4""",ДРУГОЕ,0,нет,16:24:110302,2734537.13,2016.62,,,,,нет,нет,нет,нет,нет,нет,нет,да,55.547174891075656,49.2628655477218
16:24:110302:1951,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Калинина, з/у 9",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,916252.2,916.25,,,,,нет,да,нет,нет,нет,да,нет,да,55.544895301462475,49.26656062056907
16:24:110302:1959,1070.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,911586.29,851.95,,,,,нет,да,нет,нет,нет,да,нет,да,55.54415180546887,49.26785035675431
16:24:110302:1967,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,893082.0,893.08,,,,,нет,да,нет,нет,нет,да,нет,да,55.545599575500674,49.268569804681036
16:24:110302:1992,1005.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 29",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,903998.71,899.5,,,,,нет,да,нет,нет,нет,да,нет,да,55.543090563001336,49.26604511733933
16:24:110302:1990,1005.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,883238.02,878.84,,,,,нет,да,нет,нет,нет,да,нет,да,55.54314650114723,49.26654771407784
16:24:110302:2000,1027.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 11",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1008923.67,982.4,,,,,нет,да,нет,нет,нет,да,нет,да,55.54217904875467,49.262704366333914
16:24:110302:2011,1238.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1272990.58,1028.26,,,,,нет,да,нет,нет,нет,да,нет,да,55.54733847295228,49.26441581283489
16:24:110302:2025,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,957060.1,957.06,,,,,нет,да,нет,нет,нет,да,нет,да,55.54589436739434,49.26584563954541
16:24:110302:2008,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1035047.7,1035.05,,,,,нет,да,нет,нет,нет,да,нет,да,55.54691149008272,49.263471092229715
16:24:110302:2012,1001.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1045553.31,1044.51,,,,,нет,да,нет,нет,нет,да,нет,да,55.54697932066131,49.26305503528467
16:24:110302:2026,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,964550.1,964.55,,,,,нет,да,нет,нет,нет,да,нет,да,55.54610245825326,49.26569677538399
16:24:110302:1998,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,951081.5,951.08,,,,,нет,да,нет,нет,нет,да,нет,да,55.542378613769145,49.26351889340564
16:24:110302:2022,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Лазурная, з/у 8",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,930420.1,930.42,,,,,нет,да,нет,нет,нет,да,нет,да,55.54547818517699,49.26614333147408
16:24:110302:2003,1018.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 7",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1008439.45,990.61,,,,,нет,да,нет,нет,нет,да,нет,да,55.541948254189286,49.26193390744356
16:24:110302:2009,1017.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1062216.23,1044.46,,,,,нет,да,нет,нет,нет,да,нет,да,55.54725014846381,49.26322882402584
16:24:110302:2007,48077.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Муниципальная;Частная,улично-дорожная сеть,ДРУГОЕ,0,нет,16:24:110302,25302593.37,526.29,,,,,да,нет,нет,нет,нет,нет,нет,да,55.544475671868454,49.26580041836542
16:24:110302:2074,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Семейная, з/у 17",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,950351.3,950.35,,,,,нет,да,нет,нет,нет,да,нет,да,55.547149866798634,49.268144482626276
16:24:110302:2055,1036.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Парковая, з/у 15",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1035732.5,999.74,,,,,нет,да,нет,нет,нет,да,нет,да,55.54766917853037,49.266171568347666
16:24:110302:2072,1001.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,922850.63,921.93,,,,,нет,да,нет,нет,нет,да,нет,да,55.54673371465975,49.26844235002763
16:24:110302:2051,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Кленовая, з/у 17",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,969959.2,969.96,,,,,нет,да,нет,нет,нет,да,нет,да,55.54683425179867,49.26677176729795
16:24:110302:2065,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,922174.1,922.17,,,,,нет,да,нет,нет,нет,да,нет,да,55.54639057751308,49.26800371664115
16:24:110302:2075,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Семейная, з/у 19",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,953148.8,953.15,,,,,нет,да,нет,нет,нет,да,нет,да,55.547357960339596,49.26799565757559
16:24:110302:2068,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,894858.0,894.86,,,,,нет,да,нет,нет,нет,да,нет,да,55.54597437208027,49.26830142106913
16:24:110302:2070,1001.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,889145.46,888.26,,,,,нет,да,нет,нет,нет,да,нет,да,55.54631761548343,49.26874030652224
16:24:110302:2056,1001.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Универсиады, з/у 12",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,1010371.36,1009.36,,,,,нет,да,нет,нет,нет,да,нет,да,55.545992742871064,49.26374850181561
16:24:110302:2080,1000.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,941233.4,941.23,,,,,нет,да,нет,нет,нет,да,нет,да,55.5445956337565,49.264676716947896
16:24:110302:1830,1236.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 171",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,722357.7,584.43,,,,,нет,да,нет,нет,нет,да,нет,да,55.548157686663544,49.29335078815802
16:24:110302:1832,1372.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д. Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,807559.61,588.6,,,,,нет,да,нет,нет,нет,да,нет,да,55.54865732450867,49.29107172026576
16:24:110302:1845,1078.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 197",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,659324.96,611.62,,,,,нет,да,нет,нет,нет,да,нет,да,55.54977389027933,49.29612185306144
16:24:110302:1849,1081.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 159",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,617251.76,571.0,,,,,нет,да,нет,нет,нет,да,нет,да,55.547513117296035,49.291228772130886
16:24:110302:1826,1233.0,Земли населенных пунктов,Учтенный,"Российская Федерация, Республика Татарстан (Татарстан), м.р-н Лаишевский, с.п. Кирбинское, д Травкино, ул. Залесная, з/у 179",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,729249.84,591.44,,,,,нет,да,нет,нет,нет,да,нет,да,55.54901902554091,49.29236147179587
16:24:110302:1871,1003.0,Земли населенных пунктов,Учтенный,"Республика Татарстан, Лаишевский муниципальный район, Кирбинское сельское поселение, д. Травкино",Частная,Для индивидуального жилищного строительства,ИЖС,0,нет,16:24:110302,566222.09,564.53,,,,,нет,да,нет,нет,нет,да,нет,да,55.54711685173146,49.28680410371142
